OrgType,OrgCode,OrgName,VariableType,VariableA,VariableB,CountDidStaffListen,PercentageDidStaffListen,CountHelpedUnderstandDifficulties,PercentageHelpedUnderstandDifficulties,CountFeelInvolved,PercentageFeelInvolved,CountHelpThatMattered,PercentageHelpThatMattered,CountConfidenceInYourTherapist,PercentageConfidenceInYourTherapist,CountDidYouReceiveTheEmploymentHelpYouRequired,PercentageDidYouReceiveTheEmploymentHelpYouRequired,CountGivenInformationAboutOptions,PercentageGivenInformationAboutOptions,CountPreferTreatments,PercentagePreferTreatments,CountOfferedYourPreference,PercentageOfferedYourPreference,CountDidAssessmentCoverYourEmploymentNeeds,PercentageDidAssessmentCoverYourEmploymentNeeds,CountAssessmentSatisfaction,PercentageAssessmentSatisfaction
SubICB,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75,-
SubICB,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40,53
SubICB,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,27
SubICB,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10,14
SubICB,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Treatment Questionnaire response,Total responses,Null,1405,-,1405,-,1405,-,1405,-,1405,-,1405,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Treatment Questionnaire response,At all times,Null,1275,91,850,60,1050,75,895,64,1200,85,315,22,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Treatment Questionnaire response,Most of the time,Null,100,7,410,29,250,18,355,25,165,12,115,8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Treatment Questionnaire response,Sometimes,Null,20,1,130,9,80,6,130,9,30,2,55,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Treatment Questionnaire response,Rarely,Null,5,0,10,1,15,1,15,1,10,1,15,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Treatment Questionnaire response,Never,Null,*,*,5,0,10,1,10,1,*,*,15,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,110,8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,780,56,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,115,-,115,-,115,-,115,-,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,110,94,70,61,60,53,35,32,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,6,45,39,5,4,15,13,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,50,43,65,55,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,115,-
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80,70
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,17
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,13
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,93C,NHS NORTH CENTRAL LONDON ICB - 93C,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,97R,NHS SUSSEX ICB - 97R,Treatment Questionnaire response,Total responses,Null,1125,-,1125,-,1125,-,1125,-,1125,-,1125,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Treatment Questionnaire response,At all times,Null,1035,92,775,69,935,83,830,74,975,87,630,56,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Treatment Questionnaire response,Most of the time,Null,55,5,220,20,115,10,170,15,80,7,70,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Treatment Questionnaire response,Sometimes,Null,20,2,75,7,35,3,60,5,30,2,50,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Treatment Questionnaire response,Rarely,Null,5,0,25,2,25,2,25,2,20,2,20,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Treatment Questionnaire response,Never,Null,5,1,30,2,15,1,40,3,20,2,245,22,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,100,9,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,10,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2930,-,2930,-,2930,-,2930,-,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2695,92,2015,69,1575,54,1540,53,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,135,5,800,27,150,5,270,9,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,1135,39,1050,36,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,100,3,110,4,70,2,70,2,Null,Null
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2930,-
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2505,86
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,290,10
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80,3
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10,0
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10,0
SubICB,97R,NHS SUSSEX ICB - 97R,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35,1
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Treatment Questionnaire response,Total responses,null,*,-,*,-,*,-,*,-,*,-,*,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Treatment Questionnaire response,At all times,null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Treatment Questionnaire response,Most of the time,null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Treatment Questionnaire response,Sometimes,null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Treatment Questionnaire response,Rarely,null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Treatment Questionnaire response,Never,null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Treatment Questionnaire response,Not applicable,null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Treatment Questionnaire response,Not stated/Not known/Invalid,null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire response,Total responses,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,-,*,-,*,-,*,-,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire response,Yes,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire response,No,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire response,Not applicable,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,*,*,*,*,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire response,Not stated/Not known/Invalid,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire (Satisfaction) response,Total responses,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,-
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire (Satisfaction) response,Completely satisfied,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire (Satisfaction) response,Not satisfied,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,97T,SOUTH EAST - H&J COMMISSIONING HUB,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Treatment Questionnaire response,Total responses,Null,150,-,150,-,150,-,150,-,150,-,150,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Treatment Questionnaire response,At all times,Null,135,91,85,57,120,79,95,64,125,85,40,27,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Treatment Questionnaire response,Most of the time,Null,10,7,35,24,15,11,30,21,15,11,5,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Treatment Questionnaire response,Sometimes,Null,*,*,25,17,10,7,15,11,5,3,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Treatment Questionnaire response,Rarely,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,5,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,95,63,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40,-,40,-,40,-,40,-,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40,100,35,90,35,83,30,71,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,5,15,10,27,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40,-
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,49
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,99A,NHS CHESHIRE AND MERSEYSIDE ICB - 99A,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,49
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Treatment Questionnaire response,Total responses,Null,250,-,250,-,250,-,250,-,250,-,250,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Treatment Questionnaire response,At all times,Null,235,94,165,66,205,81,180,72,220,88,85,34,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Treatment Questionnaire response,Most of the time,Null,10,4,60,24,30,13,45,19,15,6,20,7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Treatment Questionnaire response,Sometimes,Null,5,2,15,6,15,6,10,4,10,4,10,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Treatment Questionnaire response,Rarely,Null,*,*,5,3,*,*,5,2,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,5,3,*,*,10,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,125,50,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,310,-,310,-,310,-,310,-,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,290,94,200,66,225,73,120,38,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,6,105,34,20,7,25,8,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,60,20,165,53,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,310,-
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,215,70
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75,24
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,4
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,99C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,99E,NHS MID AND SOUTH ESSEX ICB - 99E,Treatment Questionnaire response,Total responses,Null,325,-,325,-,325,-,325,-,325,-,325,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99E,NHS MID AND SOUTH ESSEX ICB - 99E,Treatment Questionnaire response,At all times,Null,295,90,175,54,215,67,185,57,255,79,85,27,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99E,NHS MID AND SOUTH ESSEX ICB - 99E,Treatment Questionnaire response,Most of the time,Null,25,8,95,29,60,19,85,26,50,15,25,8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99E,NHS MID AND SOUTH ESSEX ICB - 99E,Treatment Questionnaire response,Sometimes,Null,5,2,40,13,40,12,45,14,10,3,20,7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99E,NHS MID AND SOUTH ESSEX ICB - 99E,Treatment Questionnaire response,Rarely,Null,*,*,15,4,10,2,10,3,5,2,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99E,NHS MID AND SOUTH ESSEX ICB - 99E,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,5,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99E,NHS MID AND SOUTH ESSEX ICB - 99E,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,99E,NHS MID AND SOUTH ESSEX ICB - 99E,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,180,55,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
